Date,Adj Close
2013-09-02,13572.919921875
2013-09-03,13978.4404296875
2013-09-04,14053.8701171875
2013-09-05,14064.8203125
2013-09-06,13860.8095703125
2013-09-09,14205.23046875
2013-09-10,14423.3603515625
2013-09-11,14425.0703125
2013-09-12,14387.26953125
2013-09-13,14404.669921875
2013-09-17,14311.669921875
2013-09-18,14505.3603515625
2013-09-19,14766.1796875
2013-09-20,14742.419921875
2013-09-24,14732.6103515625
2013-09-25,14620.5302734375
2013-09-26,14799.1201171875
2013-09-27,14760.0703125
2013-09-30,14455.7998046875
2013-10-01,14484.7197265625
2013-10-02,14170.490234375
2013-10-03,14157.25
2013-10-04,14024.3095703125
2013-10-07,13853.3203125
2013-10-08,13894.6103515625
2013-10-09,14037.83984375
2013-10-10,14194.7099609375
2013-10-11,14404.740234375
2013-10-15,14441.5400390625
2013-10-16,14467.1396484375
2013-10-17,14586.509765625
2013-10-18,14561.5400390625
2013-10-21,14693.5703125
2013-10-22,14713.25
2013-10-23,14426.0498046875
2013-10-24,14486.41015625
2013-10-25,14088.1904296875
2013-10-28,14396.0400390625
2013-10-29,14325.98046875
2013-10-30,14502.349609375
2013-10-31,14327.9404296875
2013-11-01,14201.5703125
2013-11-05,14225.3701171875
2013-11-06,14337.3095703125
2013-11-07,14228.4404296875
2013-11-08,14086.7998046875
2013-11-11,14269.83984375
2013-11-12,14588.6796875
2013-11-13,14567.16015625
2013-11-14,14876.41015625
2013-11-15,15165.919921875
2013-11-18,15164.2998046875
2013-11-19,15126.5595703125
2013-11-20,15076.080078125
2013-11-21,15365.599609375
2013-11-22,15381.7197265625
2013-11-25,15619.1298828125
2013-11-26,15515.240234375
2013-11-27,15449.6298828125
2013-11-28,15727.1201171875
2013-11-29,15661.8701171875
2013-12-02,15655.0703125
2013-12-03,15749.66015625
2013-12-04,15407.9404296875
2013-12-05,15177.490234375
2013-12-06,15299.8603515625
2013-12-09,15650.2099609375
2013-12-10,15611.3095703125
2013-12-11,15515.0595703125
2013-12-12,15341.8203125
2013-12-13,15403.1103515625
2013-12-16,15152.91015625
2013-12-17,15278.6298828125
2013-12-18,15587.7998046875
2013-12-19,15859.2197265625
2013-12-20,15870.419921875
2013-12-24,15889.330078125
2013-12-25,16009.990234375
2013-12-26,16174.4404296875
2013-12-27,16178.9404296875
2013-12-30,16291.3095703125
2014-01-06,15908.8798828125
2014-01-07,15814.3701171875
2014-01-08,16121.4501953125
2014-01-09,15880.330078125
2014-01-10,15912.0595703125
2014-01-14,15422.400390625
2014-01-15,15808.73046875
2014-01-16,15747.2001953125
2014-01-17,15734.4599609375
2014-01-20,15641.6796875
2014-01-21,15795.9599609375
2014-01-22,15820.9599609375
2014-01-23,15695.8896484375
2014-01-24,15391.5595703125
2014-01-27,15005.73046875
2014-01-28,14980.16015625
2014-01-29,15383.91015625
2014-01-30,15007.0595703125
2014-01-31,14914.5302734375
2014-02-03,14619.1298828125
2014-02-04,14008.4697265625
2014-02-05,14180.3798828125
2014-02-06,14155.1201171875
2014-02-07,14462.41015625
2014-02-10,14718.33984375
2014-02-12,14800.0595703125
2014-02-13,14534.740234375
2014-02-14,14313.0302734375
2014-02-17,14393.1103515625
2014-02-18,14843.240234375
2014-02-19,14766.5302734375
2014-02-20,14449.1796875
2014-02-21,14865.669921875
2014-02-24,14837.6796875
2014-02-25,15051.599609375
2014-02-26,14970.9697265625
2014-02-27,14923.1103515625
2014-02-28,14841.0703125
2014-03-03,14652.23046875
2014-03-04,14721.48046875
2014-03-05,14897.6298828125
2014-03-06,15134.75
2014-03-07,15274.0703125
2014-03-10,15120.1396484375
2014-03-11,15224.1103515625
2014-03-12,14830.3896484375
2014-03-13,14815.98046875
2014-03-14,14327.66015625
2014-03-17,14277.669921875
2014-03-18,14411.26953125
2014-03-19,14462.51953125
2014-03-20,14224.23046875
2014-03-24,14475.2998046875
2014-03-25,14423.1904296875
2014-03-26,14477.16015625
2014-03-27,14622.8896484375
2014-03-28,14696.0302734375
2014-03-31,14827.830078125
2014-04-01,14791.990234375
2014-04-02,14946.3203125
2014-04-03,15071.8798828125
2014-04-04,15063.76953125
2014-04-07,14808.849609375
2014-04-08,14606.8798828125
2014-04-09,14299.6904296875
2014-04-10,14300.1201171875
2014-04-11,13960.0498046875
2014-04-14,13910.16015625
2014-04-15,13996.8095703125
2014-04-16,14417.6796875
2014-04-17,14417.5302734375
2014-04-18,14516.26953125
2014-04-21,14512.3798828125
2014-04-22,14388.76953125
2014-04-23,14546.26953125
2014-04-24,14404.990234375
2014-04-25,14429.259765625
2014-04-28,14288.23046875
2014-04-30,14304.1103515625
2014-05-01,14485.1298828125
2014-05-02,14457.509765625
2014-05-07,14033.4501953125
2014-05-08,14163.7802734375
2014-05-09,14199.58984375
2014-05-12,14149.51953125
2014-05-13,14425.4404296875
2014-05-14,14405.759765625
2014-05-15,14298.2099609375
2014-05-16,14096.58984375
2014-05-19,14006.4404296875
2014-05-20,14075.25
2014-05-21,14042.169921875
2014-05-22,14337.7900390625
2014-05-23,14462.169921875
2014-05-26,14602.51953125
2014-05-27,14636.51953125
2014-05-28,14670.9501953125
2014-05-29,14681.7197265625
2014-05-30,14632.3798828125
2014-06-02,14935.919921875
2014-06-03,15034.25
2014-06-04,15067.9599609375
2014-06-05,15079.3701171875
2014-06-06,15077.240234375
2014-06-09,15124.0
2014-06-10,14994.7998046875
2014-06-11,15069.48046875
2014-06-12,14973.5302734375
2014-06-13,15097.83984375
2014-06-16,14933.2900390625
2014-06-17,14975.9697265625
2014-06-18,15115.7998046875
2014-06-19,15361.16015625
2014-06-20,15349.419921875
2014-06-23,15369.2802734375
2014-06-24,15376.240234375
2014-06-25,15266.6103515625
2014-06-26,15308.490234375
2014-06-27,15095.0
2014-06-30,15162.099609375
2014-07-01,15326.2001953125
2014-07-02,15369.9697265625
2014-07-03,15348.2900390625
2014-07-04,15437.1298828125
2014-07-07,15379.4404296875
2014-07-08,15314.41015625
2014-07-09,15302.650390625
2014-07-10,15216.4697265625
2014-07-11,15164.0400390625
2014-07-14,15296.8203125
2014-07-15,15395.16015625
2014-07-16,15379.2998046875
2014-07-17,15370.259765625
2014-07-18,15215.7099609375
2014-07-22,15343.2802734375
2014-07-23,15328.5595703125
2014-07-24,15284.419921875
2014-07-25,15457.8701171875
2014-07-28,15529.400390625
2014-07-29,15618.0703125
2014-07-30,15646.23046875
2014-07-31,15620.76953125
2014-08-01,15523.1103515625
2014-08-04,15474.5
2014-08-05,15320.3095703125
2014-08-06,15159.7900390625
2014-08-07,15232.3701171875
2014-08-08,14778.3701171875
2014-08-11,15130.51953125
2014-08-12,15161.3095703125
2014-08-13,15213.6298828125
2014-08-14,15314.5703125
2014-08-15,15318.33984375
2014-08-18,15322.599609375
2014-08-19,15449.7900390625
2014-08-20,15454.4501953125
2014-08-21,15586.2001953125
2014-08-22,15539.1904296875
2014-08-25,15613.25
2014-08-26,15521.2197265625
2014-08-27,15534.8203125
2014-08-28,15459.8603515625
2014-08-29,15424.58984375
2014-09-01,15476.599609375
2014-09-02,15668.599609375
2014-09-03,15728.349609375
2014-09-04,15676.1796875
2014-09-05,15668.6796875
2014-09-08,15705.1103515625
2014-09-09,15749.150390625
2014-09-10,15788.7802734375
2014-09-11,15909.2001953125
2014-09-12,15948.2900390625
2014-09-16,15911.5302734375
2014-09-17,15888.669921875
2014-09-18,16067.5703125
2014-09-19,16321.169921875
2014-09-22,16205.900390625
2014-09-24,16167.4501953125
2014-09-25,16374.1396484375
2014-09-26,16229.8603515625
2014-09-29,16310.6396484375
2014-09-30,16173.51953125
2014-10-01,16082.25
2014-10-02,15661.990234375
2014-10-03,15708.650390625
2014-10-06,15890.9501953125
2014-10-07,15783.830078125
2014-10-08,15595.98046875
2014-10-09,15478.9296875
2014-10-10,15300.5498046875
2014-10-14,14936.509765625
2014-10-15,15073.51953125
2014-10-16,14738.3798828125
2014-10-17,14532.509765625
2014-10-20,15111.23046875
2014-10-21,14804.2802734375
2014-10-22,15195.76953125
2014-10-23,15138.9599609375
2014-10-24,15291.6396484375
2014-10-27,15388.7197265625
2014-10-28,15329.91015625
2014-10-29,15553.91015625
2014-10-30,15658.2001953125
2014-10-31,16413.759765625
2014-11-04,16862.470703125
2014-11-05,16937.3203125
2014-11-06,16792.48046875
2014-11-07,16880.380859375
2014-11-10,16780.529296875
2014-11-11,17124.109375
2014-11-12,17197.05078125
2014-11-13,17392.7890625
2014-11-14,17490.830078125
2014-11-17,16973.80078125
2014-11-18,17344.060546875
2014-11-19,17288.75
2014-11-20,17300.859375
2014-11-21,17357.509765625
2014-11-25,17407.619140625
2014-11-26,17383.580078125
2014-11-27,17248.5
2014-11-28,17459.849609375
2014-12-01,17590.099609375
2014-12-02,17663.220703125
2014-12-03,17720.4296875
2014-12-04,17887.2109375
2014-12-05,17920.44921875
2014-12-08,17935.640625
2014-12-09,17813.380859375
2014-12-10,17412.580078125
2014-12-11,17257.400390625
2014-12-12,17371.580078125
2014-12-15,17099.400390625
2014-12-16,16755.3203125
2014-12-17,16819.73046875
2014-12-18,17210.05078125
2014-12-19,17621.400390625
2014-12-22,17635.140625
2014-12-24,17854.23046875
2014-12-25,17808.75
2014-12-26,17818.9609375
2014-12-29,17729.83984375
2014-12-30,17450.76953125
2015-01-05,17408.7109375
2015-01-06,16883.189453125
2015-01-07,16885.330078125
2015-01-08,17167.099609375
2015-01-09,17197.73046875
2015-01-13,17087.7109375
2015-01-14,16795.9609375
2015-01-15,17108.69921875
2015-01-16,16864.16015625
2015-01-19,17014.2890625
2015-01-20,17366.30078125
2015-01-21,17280.48046875
2015-01-22,17329.01953125
2015-01-23,17511.75
2015-01-26,17468.51953125
2015-01-27,17768.30078125
2015-01-28,17795.73046875
2015-01-29,17606.220703125
2015-01-30,17674.390625
2015-02-02,17558.0390625
2015-02-03,17335.849609375
2015-02-04,17678.740234375
2015-02-05,17504.619140625
2015-02-06,17648.5
2015-02-09,17711.9296875
2015-02-10,17652.6796875
2015-02-12,17979.720703125
2015-02-13,17913.359375
2015-02-16,18004.76953125
2015-02-17,17987.08984375
2015-02-18,18199.169921875
2015-02-19,18264.7890625
2015-02-20,18332.30078125
2015-02-23,18466.919921875
2015-02-24,18603.48046875
2015-02-25,18585.19921875
2015-02-26,18785.7890625
2015-02-27,18797.939453125
2015-03-02,18826.880859375
2015-03-03,18815.16015625
2015-03-04,18703.599609375
2015-03-05,18751.83984375
2015-03-06,18971.0
2015-03-09,18790.55078125
2015-03-10,18665.109375
2015-03-11,18723.51953125
2015-03-12,18991.109375
2015-03-13,19254.25
2015-03-16,19246.060546875
2015-03-17,19437.0
2015-03-18,19544.48046875
2015-03-19,19476.560546875
2015-03-20,19560.220703125
2015-03-23,19754.359375
2015-03-24,19713.44921875
2015-03-25,19746.19921875
2015-03-26,19471.119140625
2015-03-27,19285.630859375
2015-03-30,19411.400390625
2015-03-31,19206.990234375
2015-04-01,19034.83984375
2015-04-02,19312.7890625
2015-04-03,19435.080078125
2015-04-06,19397.98046875
2015-04-07,19640.5390625
2015-04-08,19789.810546875
2015-04-09,19937.720703125
2015-04-10,19907.630859375
2015-04-13,19905.4609375
2015-04-14,19908.6796875
2015-04-15,19869.759765625
2015-04-16,19885.76953125
2015-04-17,19652.880859375
2015-04-20,19634.490234375
2015-04-21,19909.08984375
2015-04-22,20133.900390625
2015-04-23,20187.650390625
2015-04-24,20020.0390625
2015-04-27,19983.3203125
2015-04-28,20058.94921875
2015-04-30,19520.009765625
2015-05-01,19531.630859375
2015-05-07,19291.990234375
2015-05-08,19379.189453125
2015-05-11,19620.91015625
2015-05-12,19624.83984375
2015-05-13,19764.720703125
2015-05-14,19570.240234375
2015-05-15,19732.919921875
2015-05-18,19890.26953125
2015-05-19,20026.380859375
2015-05-20,20196.560546875
2015-05-21,20202.869140625
2015-05-22,20264.41015625
2015-05-25,20413.76953125
2015-05-26,20437.48046875
2015-05-27,20472.580078125
2015-05-28,20551.4609375
2015-05-29,20563.150390625
2015-06-01,20569.869140625
2015-06-02,20543.189453125
2015-06-03,20473.509765625
2015-06-04,20488.189453125
2015-06-05,20460.900390625
2015-06-08,20457.189453125
2015-06-09,20096.30078125
2015-06-10,20046.359375
2015-06-11,20382.970703125
2015-06-12,20407.080078125
2015-06-15,20387.7890625
2015-06-16,20257.939453125
2015-06-17,20219.26953125
2015-06-18,19990.8203125
2015-06-19,20174.240234375
2015-06-22,20428.189453125
2015-06-23,20809.419921875
2015-06-24,20868.029296875
2015-06-25,20771.400390625
2015-06-26,20706.150390625
2015-06-29,20109.94921875
2015-06-30,20235.73046875
2015-07-01,20329.3203125
2015-07-02,20522.5
2015-07-03,20539.7890625
2015-07-06,20112.119140625
2015-07-07,20376.58984375
2015-07-08,19737.640625
2015-07-09,19855.5
2015-07-10,19779.830078125
2015-07-13,20089.76953125
2015-07-14,20385.330078125
2015-07-15,20463.330078125
2015-07-16,20600.119140625
2015-07-17,20650.919921875
2015-07-21,20841.970703125
2015-07-22,20593.669921875
2015-07-23,20683.94921875
2015-07-24,20544.529296875
2015-07-27,20350.099609375
2015-07-28,20328.890625
2015-07-29,20302.91015625
2015-07-30,20522.830078125
2015-07-31,20585.240234375
2015-08-03,20548.109375
2015-08-04,20520.359375
2015-08-05,20614.060546875
2015-08-06,20664.439453125
2015-08-07,20724.560546875
2015-08-10,20808.689453125
2015-08-11,20720.75
2015-08-12,20392.76953125
2015-08-13,20595.55078125
2015-08-14,20519.44921875
2015-08-17,20620.259765625
2015-08-18,20554.470703125
2015-08-19,20222.630859375
2015-08-20,20033.51953125
2015-08-21,19435.830078125
2015-08-24,18540.6796875
2015-08-25,17806.69921875
2015-08-26,18376.830078125
2015-08-27,18574.439453125
2015-08-28,19136.3203125
2015-08-31,18890.48046875
2015-09-01,18165.689453125
2015-09-02,18095.400390625
2015-09-03,18182.390625
2015-09-04,17792.16015625
2015-09-07,17860.470703125
2015-09-08,17427.080078125
2015-09-09,18770.509765625
2015-09-10,18299.619140625
2015-09-11,18264.220703125
2015-09-14,17965.69921875
2015-09-15,18026.48046875
2015-09-16,18171.599609375
2015-09-17,18432.26953125
2015-09-18,18070.2109375
2015-09-24,17571.830078125
2015-09-25,17880.509765625
2015-09-28,17645.109375
2015-09-29,16930.83984375
2015-09-30,17388.150390625
2015-10-01,17722.419921875
2015-10-02,17725.130859375
2015-10-05,18005.490234375
2015-10-06,18186.099609375
2015-10-07,18322.98046875
2015-10-08,18141.169921875
2015-10-09,18438.669921875
2015-10-13,18234.740234375
2015-10-14,17891.0
2015-10-15,18096.900390625
2015-10-16,18291.80078125
2015-10-19,18131.23046875
2015-10-20,18207.150390625
2015-10-21,18554.279296875
2015-10-22,18435.869140625
2015-10-23,18825.30078125
2015-10-26,18947.119140625
2015-10-27,18777.0390625
2015-10-28,18903.01953125
2015-10-29,18935.7109375
2015-10-30,19083.099609375
2015-11-02,18683.240234375
2015-11-04,18926.91015625
2015-11-05,19116.41015625
2015-11-06,19265.599609375
2015-11-09,19642.740234375
2015-11-10,19671.259765625
2015-11-11,19691.390625
2015-11-12,19697.76953125
2015-11-13,19596.91015625
2015-11-16,19393.689453125
2015-11-17,19630.630859375
2015-11-18,19649.1796875
2015-11-19,19859.810546875
2015-11-20,19879.810546875
2015-11-24,19924.890625
2015-11-25,19847.580078125
2015-11-26,19944.41015625
2015-11-27,19883.939453125
2015-11-30,19747.470703125
2015-12-01,20012.400390625
2015-12-02,19938.130859375
2015-12-03,19939.900390625
2015-12-04,19504.48046875
2015-12-07,19698.150390625
2015-12-08,19492.599609375
2015-12-09,19301.0703125
2015-12-10,19046.55078125
2015-12-11,19230.48046875
2015-12-14,18883.419921875
2015-12-15,18565.900390625
2015-12-16,19049.91015625
2015-12-17,19353.560546875
2015-12-18,18986.80078125
2015-12-21,18916.01953125
2015-12-22,18886.69921875
2015-12-24,18789.689453125
2015-12-25,18769.060546875
2015-12-28,18873.349609375
2015-12-29,18982.23046875
2015-12-30,19033.7109375
2016-01-04,18450.98046875
2016-01-05,18374.0
2016-01-06,18191.3203125
2016-01-07,17767.33984375
2016-01-08,17697.9609375
2016-01-12,17218.9609375
2016-01-13,17715.630859375
2016-01-14,17240.94921875
2016-01-15,17147.109375
2016-01-18,16955.5703125
2016-01-19,17048.369140625
2016-01-20,16416.189453125
2016-01-21,16017.259765625
2016-01-22,16958.529296875
2016-01-25,17110.91015625
2016-01-26,16708.900390625
2016-01-27,17163.919921875
2016-01-28,17041.44921875
2016-01-29,17518.30078125
2016-02-01,17865.23046875
2016-02-02,17750.6796875
2016-02-03,17191.25
2016-02-04,17044.990234375
2016-02-05,16819.58984375
2016-02-08,17004.30078125
2016-02-09,16085.4404296875
2016-02-10,15713.3896484375
2016-02-12,14952.6103515625
2016-02-15,16022.580078125
2016-02-16,16054.4296875
2016-02-17,15836.3603515625
2016-02-18,16196.7998046875
2016-02-19,15967.169921875
2016-02-22,16111.0498046875
2016-02-23,16052.0498046875
2016-02-24,15915.7900390625
2016-02-25,16140.33984375
2016-02-26,16188.41015625
2016-02-29,16026.759765625
2016-03-01,16085.509765625
2016-03-02,16746.55078125
2016-03-03,16960.16015625
2016-03-04,17014.779296875
2016-03-07,16911.3203125
2016-03-08,16783.150390625
2016-03-09,16642.19921875
2016-03-10,16852.349609375
2016-03-11,16938.869140625
2016-03-14,17233.75
2016-03-15,17117.0703125
2016-03-16,16974.44921875
2016-03-17,16936.380859375
2016-03-18,16724.810546875
2016-03-22,17048.55078125
2016-03-23,17000.98046875
2016-03-24,16892.330078125
2016-03-25,17002.75
2016-03-28,17134.369140625
2016-03-29,17103.529296875
2016-03-30,16878.9609375
2016-03-31,16758.669921875
2016-04-01,16164.16015625
2016-04-04,16123.26953125
2016-04-05,15732.8203125
2016-04-06,15715.3603515625
2016-04-07,15749.83984375
2016-04-08,15821.51953125
2016-04-11,15751.1298828125
2016-04-12,15928.7900390625
2016-04-13,16381.2197265625
2016-04-14,16911.05078125
2016-04-15,16848.029296875
2016-04-18,16275.9501953125
2016-04-19,16874.439453125
2016-04-20,16906.5390625
2016-04-21,17363.619140625
2016-04-22,17572.490234375
2016-04-25,17439.30078125
2016-04-26,17353.279296875
2016-04-27,17290.490234375
2016-04-28,16666.05078125
2016-05-02,16147.3798828125
2016-05-06,16106.7197265625
2016-05-09,16216.0302734375
2016-05-10,16565.189453125
2016-05-11,16579.009765625
2016-05-12,16646.33984375
2016-05-13,16412.2109375
2016-05-16,16466.400390625
2016-05-17,16652.80078125
2016-05-18,16644.689453125
2016-05-19,16646.66015625
2016-05-20,16736.349609375
2016-05-23,16654.599609375
2016-05-24,16498.759765625
2016-05-25,16757.349609375
2016-05-26,16772.4609375
2016-05-27,16834.83984375
2016-05-30,17068.01953125
2016-05-31,17234.98046875
2016-06-01,16955.73046875
2016-06-02,16562.55078125
2016-06-03,16642.23046875
2016-06-06,16580.029296875
2016-06-07,16675.44921875
2016-06-08,16830.919921875
2016-06-09,16668.41015625
2016-06-10,16601.359375
2016-06-13,16019.1796875
2016-06-14,15859.0
2016-06-15,15919.580078125
2016-06-16,15434.1396484375
2016-06-17,15599.66015625
2016-06-20,15965.2998046875
2016-06-21,16169.1103515625
2016-06-22,16065.7197265625
2016-06-23,16238.349609375
2016-06-24,14952.01953125
2016-06-27,15309.2099609375
2016-06-28,15323.1396484375
2016-06-29,15566.830078125
2016-06-30,15575.919921875
2016-07-01,15682.48046875
2016-07-04,15775.7998046875
2016-07-05,15669.330078125
2016-07-06,15378.990234375
2016-07-07,15276.240234375
2016-07-08,15106.98046875
2016-07-11,15708.8203125
2016-07-12,16095.650390625
2016-07-13,16231.4296875
2016-07-14,16385.890625
2016-07-15,16497.849609375
2016-07-19,16723.310546875
2016-07-20,16681.890625
2016-07-21,16810.220703125
2016-07-22,16627.25
2016-07-25,16620.2890625
2016-07-26,16383.0400390625
2016-07-27,16664.8203125
2016-07-28,16476.83984375
2016-07-29,16569.26953125
2016-08-01,16635.76953125
2016-08-02,16391.44921875
2016-08-03,16083.1103515625
2016-08-04,16254.8896484375
2016-08-05,16254.4501953125
2016-08-08,16650.5703125
2016-08-09,16764.970703125
2016-08-10,16735.119140625
2016-08-12,16919.919921875
2016-08-15,16869.560546875
2016-08-16,16596.509765625
2016-08-17,16745.640625
2016-08-18,16486.009765625
2016-08-19,16545.8203125
2016-08-22,16598.189453125
2016-08-23,16497.359375
2016-08-24,16597.30078125
2016-08-25,16555.94921875
2016-08-26,16360.7099609375
2016-08-29,16737.490234375
2016-08-30,16725.359375
2016-08-31,16887.400390625
2016-09-01,16926.83984375
2016-09-02,16925.6796875
2016-09-05,17037.630859375
2016-09-06,17081.98046875
2016-09-07,17012.439453125
2016-09-08,16958.76953125
2016-09-09,16965.759765625
2016-09-12,16672.919921875
2016-09-13,16729.0390625
2016-09-14,16614.240234375
2016-09-15,16405.009765625
2016-09-16,16519.2890625
2016-09-20,16492.150390625
2016-09-21,16807.619140625
2016-09-23,16754.01953125
2016-09-26,16544.560546875
2016-09-27,16683.9296875
2016-09-28,16465.400390625
2016-09-29,16693.7109375
2016-09-30,16449.83984375
2016-10-03,16598.669921875
2016-10-04,16735.650390625
2016-10-05,16819.240234375
2016-10-06,16899.099609375
2016-10-07,16860.08984375
2016-10-11,17024.759765625
2016-10-12,16840.0
2016-10-13,16774.240234375
2016-10-14,16856.369140625
2016-10-17,16900.119140625
2016-10-18,16963.609375
2016-10-19,16998.91015625
2016-10-20,17235.5
2016-10-21,17184.58984375
2016-10-24,17234.419921875
2016-10-25,17365.25
2016-10-26,17391.83984375
2016-10-27,17336.419921875
2016-10-28,17446.41015625
2016-10-31,17425.01953125
2016-11-01,17442.400390625
2016-11-02,17134.6796875
2016-11-04,16905.359375
2016-11-07,17177.2109375
2016-11-08,17171.380859375
2016-11-09,16251.5400390625
2016-11-10,17344.419921875
2016-11-11,17374.7890625
2016-11-14,17672.619140625
2016-11-15,17668.150390625
2016-11-16,17862.2109375
2016-11-17,17862.630859375
2016-11-18,17967.41015625
2016-11-21,18106.01953125
2016-11-22,18162.939453125
2016-11-24,18333.41015625
2016-11-25,18381.220703125
2016-11-28,18356.890625
2016-11-29,18307.0390625
2016-11-30,18308.48046875
2016-12-01,18513.119140625
2016-12-02,18426.080078125
2016-12-05,18274.990234375
2016-12-06,18360.5390625
2016-12-07,18496.689453125
2016-12-08,18765.470703125
2016-12-09,18996.369140625
2016-12-12,19155.029296875
2016-12-13,19250.51953125
2016-12-14,19253.609375
2016-12-15,19273.7890625
2016-12-16,19401.150390625
2016-12-19,19391.599609375
2016-12-20,19494.529296875
2016-12-21,19444.490234375
2016-12-22,19427.669921875
2016-12-26,19396.640625
2016-12-27,19403.060546875
2016-12-28,19401.720703125
2016-12-29,19145.140625
2016-12-30,19114.369140625
2017-01-04,19594.16015625
2017-01-05,19520.689453125
2017-01-06,19454.330078125
2017-01-10,19301.439453125
2017-01-11,19364.669921875
2017-01-12,19134.69921875
2017-01-13,19287.279296875
2017-01-16,19095.240234375
2017-01-17,18813.529296875
2017-01-18,18894.369140625
2017-01-19,19072.25
2017-01-20,19137.91015625
2017-01-23,18891.029296875
2017-01-24,18787.990234375
2017-01-25,19057.5
2017-01-26,19402.390625
2017-01-27,19467.400390625
2017-01-30,19368.849609375
2017-01-31,19041.33984375
2017-02-01,19148.080078125
2017-02-02,18914.580078125
2017-02-03,18918.19921875
2017-02-06,18976.7109375
2017-02-07,18910.779296875
2017-02-08,19007.599609375
2017-02-09,18907.669921875
2017-02-10,19378.9296875
2017-02-13,19459.150390625
2017-02-14,19238.98046875
2017-02-15,19437.98046875
2017-02-16,19347.529296875
2017-02-17,19234.619140625
2017-02-20,19251.080078125
2017-02-21,19381.439453125
2017-02-22,19379.869140625
2017-02-23,19371.4609375
2017-02-24,19283.5390625
2017-02-27,19107.470703125
2017-02-28,19118.990234375
2017-03-01,19393.5390625
2017-03-02,19564.80078125
2017-03-03,19469.169921875
2017-03-06,19379.140625
2017-03-07,19344.150390625
2017-03-08,19254.029296875
2017-03-09,19318.580078125
2017-03-10,19604.609375
2017-03-13,19633.75
2017-03-14,19609.5
2017-03-15,19577.380859375
2017-03-16,19590.140625
2017-03-17,19521.58984375
2017-03-21,19455.880859375
2017-03-22,19041.380859375
2017-03-23,19085.310546875
2017-03-24,19262.529296875
2017-03-27,18985.58984375
2017-03-28,19202.869140625
2017-03-29,19217.48046875
2017-03-30,19063.220703125
2017-03-31,18909.259765625
2017-04-03,18983.23046875
2017-04-04,18810.25
2017-04-05,18861.26953125
2017-04-06,18597.060546875
2017-04-07,18664.630859375
2017-04-10,18797.880859375
2017-04-11,18747.869140625
2017-04-12,18552.609375
2017-04-13,18426.83984375
2017-04-14,18335.630859375
2017-04-17,18355.259765625
2017-04-18,18418.58984375
2017-04-19,18432.19921875
2017-04-20,18430.490234375
2017-04-21,18620.75
2017-04-24,18875.880859375
2017-04-25,19079.330078125
2017-04-26,19289.4296875
2017-04-27,19251.869140625
2017-04-28,19196.740234375
2017-05-01,19310.51953125
2017-05-02,19445.69921875
2017-05-08,19895.69921875
2017-05-09,19843.0
2017-05-10,19900.08984375
2017-05-11,19961.55078125
2017-05-12,19883.900390625
2017-05-15,19869.849609375
2017-05-16,19919.8203125
2017-05-17,19814.880859375
2017-05-18,19553.859375
