Date,Open,High,Low,Close,Adj Close,Volume
2009-11-30,33.79562759399414,34.534908294677734,33.79562759399414,34.25869369506836,20.8248291015625,23521241.0
2009-12-01,34.08808898925781,34.68926239013672,34.48616409301758,34.534908294677734,20.99273109436035,64657118.0
2009-12-02,34.534908294677734,34.729881286621094,34.13683319091797,34.13683319091797,20.750757217407227,13791112.0
2009-12-03,34.20182418823242,35.01422119140625,34.20182418823242,34.92485809326172,21.229774475097656,43469058.0
2009-12-04,34.92485809326172,35.5828971862793,34.77050018310547,35.46916198730469,21.560640335083008,18827701.0
2009-12-07,35.339176177978516,35.339176177978516,35.01422119140625,35.257938385009766,21.43224334716797,1760929.0
2009-12-08,,,,,,
2009-12-09,34.932979583740234,35.379798889160156,34.52678298950195,35.3473014831543,21.486562728881836,15928979.0
2009-12-10,35.3473014831543,35.90785598754883,35.339176177978516,35.74537658691406,21.728544235229492,29977608.0
2009-12-11,35.74537658691406,35.9484748840332,35.339176177978516,35.834739685058594,21.782861709594727,16373166.0
2009-12-14,35.74537658691406,35.753501892089844,35.339176177978516,35.73725128173828,21.723602294921875,15122746.0
2009-12-15,35.74537658691406,35.90785598754883,35.38792037963867,35.38792037963867,21.511255264282227,15656626.0
2009-12-16,35.339176177978516,35.74537658691406,35.339176177978516,35.50165557861328,21.58039093017578,18160642.0
2009-12-17,35.50165557861328,35.50165557861328,34.941104888916016,35.50165557861328,21.58039093017578,14813168.0
2009-12-18,35.50165557861328,35.74537658691406,35.257938385009766,35.42041778564453,21.531007766723633,18800686.0
2009-12-21,35.26606369018555,36.070335388183594,35.257938385009766,35.85911178588867,21.797679901123047,17122198.0
2009-12-22,35.82661437988281,36.06221008300781,35.721004486083984,36.06221008300781,21.92113494873047,6795819.0
2009-12-23,36.151573181152344,36.151573181152344,36.06221008300781,36.151573181152344,21.97545623779297,18202351.0
2009-12-24,36.151573181152344,36.273433685302734,36.070335388183594,36.159698486328125,21.980396270751953,4906190.0
2009-12-28,36.159698486328125,36.354671478271484,36.19219207763672,36.240936279296875,22.029781341552734,12080012.0
2009-12-29,36.23281478881836,36.476531982421875,36.02971267700195,36.476531982421875,22.172988891601562,28431365.0
2009-12-30,36.476531982421875,36.93959426879883,36.39529037475586,36.557769775390625,22.22237205505371,49624562.0
2009-12-31,,,,,,
2010-01-04,36.557769775390625,36.93959426879883,36.31405258178711,36.63088607788086,22.26681900024414,52580796.0
2010-01-05,36.557769775390625,37.61388397216797,36.557769775390625,37.4676513671875,22.775463104248047,26434481.0
2010-01-06,37.37016677856445,38.83247756958008,37.37016677856445,38.75123596191406,23.555713653564453,14944082.0
2010-01-07,38.75123596191406,39.807350158691406,38.182559967041016,39.807350158691406,24.197696685791016,22676934.0
2010-01-08,40.45726776123047,40.45726776123047,39.31991195678711,39.31991195678711,23.901390075683594,19571792.0
2010-01-11,39.31991195678711,39.96982955932617,38.182559967041016,39.043697357177734,23.733491897583008,25346174.0
2010-01-12,38.182559967041016,39.23867416381836,38.182559967041016,38.5887565612793,23.456947326660156,16304205.0
2010-01-13,38.5887565612793,39.64487075805664,38.50751876831055,38.99495315551758,23.7038631439209,12256984.0
2010-01-14,38.99495315551758,39.96982955932617,38.5887565612793,39.63674545288086,24.09398651123047,28461114.0
