gamma_trade,gamma_risk,gamma_hold,seed,excess_return,excess_risk,sharpe
500,10.0,100.0,0,10.197812048647313,14.115391281908073,0.7224604578774954
100,10.0,10000.0,0,10.64867313703719,14.120733272012394,0.7541161589776003
1,10.0,10000.0,0,10.498552520296856,14.129328565094957,0.7430326552269755
10,10.0,10000.0,0,9.693838667383414,14.179880869971377,0.683633293980063
50,10.0,1000.0,0,10.882902123002534,14.191970083972025,0.7668351933248048
1,5.0,1.0,0,3.88996760363614,14.19326449604522,0.27407138116252483
500,5.0,10000.0,0,9.579468632309727,14.20244810347099,0.6744941831520275
100,10.0,1000.0,0,10.755295194092005,14.32941032906656,0.7505748629638567
500,1.0,10000.0,0,9.49122657454272,14.335338541987273,0.6620859735362047
500,0.1,10000.0,0,9.464215804252246,14.366712184783163,0.6587600337867484
500,5.0,0.1,0,10.353931166464536,14.418537796101175,0.7180985556846323
500,5.0,1.0,0,10.34765802516421,14.420606748379795,0.7175605163996864
500,5.0,10.0,0,10.2484943858276,14.428115857808837,0.7103141177148833
1,5.0,1000.0,0,11.63145232795951,14.433541969072424,0.8058626463887304
500,10.0,1000.0,0,10.24072515779077,14.441993239094117,0.7090936125125292
100,5.0,10000.0,0,10.392023089403025,14.462549363952428,0.7185471128143496
500,5.0,100.0,0,10.306009234733876,14.534024748688612,0.7090953409628517
10,5.0,10000.0,0,9.804784529071865,14.546647110001768,0.6740236739729829
1,5.0,10000.0,0,10.300012151478423,14.609366553602541,0.7050279773381777
50,5.0,10000.0,0,9.041204314436323,14.627453061436599,0.6180983303424364
500,5.0,1000.0,0,10.181035839299243,14.684539297500717,0.6933166668042516
100,1.0,10000.0,0,9.55483742416984,14.693854994958611,0.6502607673376426
10,5.0,1000.0,0,10.58117857815481,14.716128315829309,0.7190191843307886
500,1.0,0.1,0,10.1926741673966,14.77497540149679,0.689860652246096
500,1.0,10.0,0,10.105514798520394,14.78258957720738,0.683609238133868
100,5.0,1000.0,0,10.725799871949615,14.787641201885071,0.7253218904568993
500,1.0,1.0,0,10.099962157610932,14.81624564934762,0.6816816079217509
100,5.0,0.1,0,12.171637395474296,14.820175864067114,0.821288323911564
100,0.1,10000.0,0,9.99860153246154,14.835577742039726,0.6739610486572695
50,5.0,1000.0,0,10.618737048271829,14.856529906627284,0.7147521739605535
100,5.0,10.0,0,11.861571117767971,14.857441054423886,0.7983589552412272
500,0.1,1.0,0,10.148113953958697,14.863826373366093,0.6827389999753162
500,0.1,10.0,0,10.07847764801723,14.86823537207218,0.6778529795774008
500,1.0,100.0,0,10.232498770313946,14.884329625060863,0.6874678959733199
50,1.0,10000.0,0,10.162785668707514,14.898810847980807,0.6821205915292795
500,0.1,0.1,0,10.071793929013895,14.90170963792025,0.6758817728795553
500,1.0,1000.0,0,10.15165475483928,14.911203858504413,0.6808071870769451
100,5.0,100.0,0,12.250786476365379,14.931685528644557,0.820455698244099
100,5.0,1.0,0,12.384908932862933,14.943848056037192,0.8287630392400525
50,5.0,0.1,0,13.438349420094635,14.95443737668878,0.898619525535782
500,0.1,1000.0,0,10.139225405080694,14.961789089966766,0.6776746647150615
500,0.1,100.0,0,10.223542253980227,14.963246848564518,0.6832435739012761
50,5.0,1.0,0,13.176679913324758,14.963447556916188,0.8805911781496119
50,0.1,10000.0,0,9.857374558474673,14.986639473916266,0.6577441577633929
50,5.0,10.0,0,12.497886283068818,15.021478524840097,0.8320010751539424
10,0.1,10000.0,0,10.121042021094533,15.134296864488753,0.6687487441086633
1,1.0,10000.0,0,10.193329373068627,15.162206643469213,0.6722853482187027
10,1.0,10000.0,0,10.93987921572112,15.178107459863329,0.720767015561743
50,5.0,100.0,0,12.896788298847213,15.194974673076702,0.8487535238672334
1,0.1,10000.0,0,10.175851283806967,15.235017070613525,0.6679251645496961
100,1.0,1000.0,0,10.576597024363407,15.282733138653636,0.6920618797964023
1,5.0,100.0,0,12.904573332480467,15.30316697031964,0.8432616175141247
10,1.0,1000.0,0,10.939311524483152,15.3217228273915,0.7139739863278517
50,1.0,1000.0,0,10.624006498462087,15.323791169900513,0.6933014409208411
100,0.1,1000.0,0,10.527539446722216,15.348148169510562,0.6859159379002743
1,1.0,1000.0,0,11.555321180507184,15.370287862785364,0.7517960160320093
10,5.0,100.0,0,12.726860556959505,15.381546160932677,0.8274110043166036
1,0.1,1000.0,0,11.170769699925819,15.394690481344835,0.7256248323707755
50,0.1,1000.0,0,10.591866413681592,15.400721819557349,0.6877512974899007
10,5.0,10.0,0,13.702315576890733,15.403049458319542,0.8895845990736462
10,0.1,1000.0,0,10.339019233833609,15.41283767468579,0.67080569146683
1,5.0,10.0,0,13.180605591261044,15.651194794487939,0.8421469264380383
100,1.0,100.0,0,11.992714340088122,15.872669452543628,0.7555574930823161
100,0.1,100.0,0,11.908620216648222,16.028728890926597,0.7429547469225304
100,1.0,1.0,0,11.430818750499988,16.169289772898974,0.7069462487869416
100,1.0,10.0,0,11.818752228382184,16.1750139241455,0.7306795705900173
50,1.0,100.0,0,12.729260546054732,16.23262804806354,0.7841774300725914
50,0.1,100.0,0,12.479999453925707,16.352960009790966,0.7631645553131414
1,1.0,100.0,0,12.868725091499742,16.35379570216574,0.7868953071118243
100,0.1,10.0,0,11.571934137495214,16.391584712349065,0.7059679915375826
50,1.0,10.0,0,12.948442726445581,16.432463483533866,0.787979400618815
1,0.1,100.0,0,12.717737540036133,16.432880517796523,0.7739201612439794
10,1.0,100.0,0,12.815837641104215,16.45054090759158,0.7790526593073893
100,1.0,0.1,0,12.483117327533638,16.638308282734823,0.7502636154714762
50,0.1,10.0,0,13.208809588055715,16.66841019160631,0.7924456763553407
10,0.1,100.0,0,12.77563915819586,16.668506109434016,0.7664537586223833
100,0.1,1.0,0,12.00260267409901,16.898424198198242,0.7102794043588255
10,1.0,10.0,0,14.23128847435275,16.91447643271648,0.8413673654613495
50,1.0,1.0,0,12.51869961174812,17.015112952112034,0.7357400239999119
100,0.1,0.1,0,11.944841629924833,17.07644051676032,0.6994924743362713
50,1.0,0.1,0,12.47851476910196,17.253224858074816,0.723256948874795
1,1.0,10.0,0,13.3240646937952,17.31443519614949,0.7695350465002927
10,0.1,10.0,0,13.838209729919948,17.34314825520172,0.7979064427226736
50,0.1,1.0,0,12.298269607507834,17.84487049623644,0.6891767362560346
10,1.0,1.0,0,13.980044393373833,17.85777739368943,0.7828546680346733
10,0.1,1.0,0,14.313965934372781,18.063711785671416,0.7924155402948233
1,0.1,10.0,0,13.634339819333888,18.1223445466126,0.7523496633818497
50,0.1,0.1,0,12.189476504444617,18.17080136281572,0.670827679036152
10,5.0,1.0,0,20.418011833024725,19.26726688391114,1.0597253858602278
1,1.0,0.1,0,14.02067277185649,20.570892060766315,0.6815782577848102
10,5.0,0.1,0,20.396808320360957,21.283772780458182,0.9583267276320674
10,0.1,0.1,0,13.921340858466365,23.05525974969121,0.6038249410160222
10,1.0,0.1,0,19.9406028192748,23.517775649399532,0.847894933455747
1,5.0,0.1,0,-10.312537821620602,29.34786075703797,-0.3513897625109704
