Date,Open,High,Low,Close,Adj Close,Volume
2013-01-04,5400.0,5410.0,5350.0,5400.0,4658.86474609375,1403200
2013-01-07,5480.0,5480.0,5260.0,5270.0,4546.70654296875,1291000
2013-01-08,5280.0,5350.0,5260.0,5290.0,4563.962890625,1198700
2013-01-09,5250.0,5330.0,5250.0,5270.0,4546.70654296875,1136700
2013-01-10,5340.0,5410.0,5340.0,5380.0,4641.60986328125,1059400
2013-01-11,5470.0,5510.0,5430.0,5450.0,4702.00146484375,2501300
2013-01-15,5580.0,5580.0,5480.0,5510.0,4753.76708984375,1334700
2013-01-16,5500.0,5510.0,5380.0,5390.0,4650.2373046875,1330300
2013-01-17,5470.0,5480.0,5310.0,5420.0,4676.12060546875,1468200
2013-01-18,5550.0,5660.0,5540.0,5630.0,4857.2978515625,2442800
2013-01-21,5600.0,5630.0,5490.0,5490.0,4736.51318359375,1320400
2013-01-22,5510.0,5570.0,5410.0,5450.0,4702.00146484375,1812700
2013-01-23,5410.0,5430.0,5300.0,5300.0,4572.59033203125,1570300
2013-01-24,5290.0,5380.0,5280.0,5330.0,4598.47216796875,2149900
2013-01-25,5540.0,5630.0,5470.0,5630.0,4857.2978515625,2360200
2013-01-28,5630.0,5640.0,5480.0,5480.0,4727.88525390625,1749300
2013-01-29,5450.0,5600.0,5440.0,5460.0,4710.630859375,2967500
2013-01-30,5550.0,5680.0,5500.0,5670.0,4891.80859375,1978700
2013-01-31,5600.0,5670.0,5520.0,5590.0,4822.78857421875,1928500
2013-02-01,5620.0,5630.0,5540.0,5560.0,4796.90478515625,1408300
2013-02-04,5590.0,5590.0,5500.0,5510.0,4753.76708984375,1327600
2013-02-05,5440.0,5520.0,5430.0,5450.0,4702.00146484375,1251000
2013-02-06,5610.0,5670.0,5550.0,5660.0,4883.1806640625,1883400
2013-02-07,5580.0,5640.0,5540.0,5590.0,4822.78857421875,1524700
2013-02-08,5470.0,5530.0,5460.0,5480.0,4727.88525390625,2142100
2013-02-12,5630.0,5680.0,5580.0,5610.0,4840.04345703125,1455200
2013-02-13,5620.0,5670.0,5540.0,5570.0,4805.53369140625,1106400
2013-02-14,5600.0,5620.0,5540.0,5580.0,4814.16064453125,1071600
2013-02-15,5590.0,5620.0,5500.0,5550.0,4788.27880859375,1723200
2013-02-18,5610.0,5660.0,5600.0,5640.0,4865.92431640625,1349500
2013-02-19,5580.0,5630.0,5540.0,5540.0,4779.650390625,1111300
2013-02-20,5630.0,5790.0,5600.0,5740.0,4952.201171875,2662600
2013-02-21,5740.0,5790.0,5640.0,5660.0,4883.1806640625,1527600
2013-02-22,5630.0,5720.0,5600.0,5710.0,4926.31787109375,1303400
2013-02-25,5800.0,5840.0,5780.0,5840.0,5038.47705078125,1503200
2013-02-26,5710.0,5760.0,5660.0,5670.0,4891.80859375,1757300
2013-02-27,5700.0,5710.0,5580.0,5580.0,4814.16064453125,1168400
2013-02-28,5690.0,5700.0,5630.0,5700.0,4917.69091796875,1696700
2013-03-01,5610.0,5720.0,5610.0,5680.0,4900.43408203125,955800
2013-03-04,5720.0,5740.0,5660.0,5660.0,4883.1806640625,1169600
2013-03-05,5660.0,5680.0,5550.0,5560.0,4796.90478515625,1894500
2013-03-06,5630.0,5660.0,5530.0,5650.0,4874.5537109375,1998500
2013-03-07,5790.0,5850.0,5690.0,5720.0,4934.94580078125,3093200
2013-03-08,5750.0,5790.0,5690.0,5760.0,4969.45556640625,7589300
2013-03-11,5810.0,5870.0,5770.0,5840.0,5038.47705078125,2295000
2013-03-12,5850.0,5950.0,5830.0,5870.0,5064.35888671875,2163000
2013-03-13,5840.0,5960.0,5830.0,5930.0,5116.125,1862000
2013-03-14,5970.0,6140.0,5920.0,6130.0,5288.673828125,2661800
2013-03-15,6150.0,6430.0,6150.0,6430.0,5547.50048828125,3514400
2013-03-18,6390.0,6410.0,6230.0,6250.0,5392.20458984375,2098000
2013-03-19,6320.0,6380.0,6310.0,6380.0,5504.36328125,1190200
2013-03-21,6400.0,6520.0,6400.0,6420.0,5538.87255859375,2384800
2013-03-22,6400.0,6410.0,6280.0,6280.0,5418.0869140625,2259000
2013-03-25,6370.0,6430.0,6330.0,6370.0,5495.734375,1783100
